Index	Bogennummer	Ort	Sprache	ich1	bin	gewesen	bei	der	frau	und1	ich2	habe	es1	zu1	ihr	gesagt1	und2	da	sie1	hat1	gesagt2	dass	sie2	hat2	es2	will	sagen	auch	zu2	ihrer	tochter
vw	B094p	Grou	11	Ik	bin - - -	vest -	bei - - - -	de	frow - - - -	en	ik	ha(v)	(e)t	- - - tsjen	har - - -	sajn	-	-	sej - - - -	-	saj	dot	s(e) - - - - -	-	et	- - - sue -	size	ek - -	- oen - -	(h)jar - - - -	doxter - - - - - -
vw	B024b	Wijns	11	[Ik	bin - - -	west -	bei - - - -	de	frou - - - -	en	ik	ha	't	- - - tsin	har - - -	sain	-	-	se - - - -	-	sai	dot	sǝ - - - - -	-	ǝt	- - - su] -	size	ik - -	- - - tsin	har - - - -	dochter - - - - - -
vw	B099a	Opeinde	11	Ik	bin - - -	west -	bij - - - -	de	frou - - - -	en	-	haw	't	- - - tsjin	hjar - - -	sein	-	-	se - - - -	-	sei	det	se - - - - -	-	't	- - - sere -	sizze	ek - -	- - - tsjin	hjar - - - -	dochter - - - - - -
vw	B035a	Zwagerbosch	11	Ik	bin - - -	west -	by - - - -	de	frouw - - - -	en	-	ha	it	- - - tsjin	har - - -	sein	-	-	- - - - hja	-	sei	dat	se - - - - -	-	it	- - - s(e)oe -	sizze	ek - -	- oan - -	har - - - -	dochter - - - - - -
vw	B014p	Paesens	11	Ik	- - - ha	west -	by - - - -	't	- wiif - - -	en	-	hat	-	- - - hjin	ha - - -	sein	-	-	se - - - -	-	sei	dat	se - - - - -	-	't	- - - scoe -	sizze	ek - -	- oan - -	har - - - -	dochter - - - - - -
vw	G001b	Appelscha	11	Ik	bin - - -	west -	bij - - - -	de	vrouw - - - -	en	'k	ha	-	- - - tsjean	haar - - -	sein	en	-	zij - - - -	-	zei	dat	zi - - - - -	-	't	- - - zoe -	zissen	ik - -	- - - tsjee	haar - - - -	dochter - - - - - -
xy	I125a	Heille	100	Ik	bin - - -	geweest -	bie - - - -	de	vrouwe - - - -	en	k	èn	-	- - - teegn	haar - - -	gezeit	-	-	ze - - - -	-	zeej	das	se - - - - -	-	t	- - - zoe -	zeggn	ook - -	- - - teeg	- der - - -	dochter - - - - - -
xy	I140p	Axel	100	k	ben - - -	gewist -	bie - - - -	de	vrouwe - - - -	en	'k	en	't	- - - tegen	- d'r - -	geseid	-	-	ze - - - -	-	zei	da	ze - - - - -	-	't	- - - zou -	zeggen	oe - -	- - - tegan	- d'r - - -	dochter - - - - - -
xy	I103p	Cadzand	100	Ik	bin - - -	gewist -	bie - - - -	de	vrouwe - - - -	en	'k	èn	't	- - - tegen	'eur - - -	gezeid	-	-	ze - - - -	-	zei	da'	ze - - - - -	-	't	- - - zou -	zeggen	ook - -	- - - tegen	'eur - - - -	dochter - - - - - -
xy	I110a	Slijkplaat	100	k	èn - - -	hewest -	bie - - - -	de	vrouwe - - - -	en	'k	en	't	- - - tegen	heur - - -	gezeid	-	-	zie - - - -	-	zei	da	z - - - - -	-	'et	- - - zou -	zeggen	ook - -	- - - tegen	heur - - - -	dochter - - - - - -
xy	I095p	Hoedekenskerke	100	Ik	bin - - -	ewist -	bie - - - -	de	vrauwe - - - -	en	-	è	't	- - - tegen	ur - - -	ezeid	-	-	zie - - - -	-	sei	da	se - - - - -	-	't	- - - zou -	zegge	ok - -	- an - -	- d'r - - -	dochter - - - - - -
xy	I101p	Krabbendijke	100	Ik	bin - - -	ewist -	bi - - - -	de	vrouwe - - - -	a	-	e	tet	- - - tegen	- den - -	ezeid	-	-	ze - - - -	-	ze	das	ze - - - - -	-	't	- - - zou -	zèe	ok - -	- an - -	- de - - -	dochter - - - - - -
xy	I058p	Westkapelle	100	Ik	bin - - -	ewìst -	bi - - - -	de	vrouwe - - - -	èn	k	è	t	- - - tégen	- der - -	ezeid	-	-	se - - - -	-	zei	dà	se - - - - -	-	't	- - - zou -	zèn	ok - -	- - - tégen	- der - - -	dòahter - - - - - -
xy	I062a	Serooskerke	100	Ik	- - - ebbe	geweest -	bie - - - -	de	vrouwe - - - -	en	-	ei	-	- - - tegen	- - - am	gezeid	-	-	Ze - - - -	-	zei	dat	ze - - - - -	-	t	- - - zou -	zeie	ook - -	- - - tegen	- der - - -	dochter - - - - - -
xy	I048p	Colijnsplaat	100	Ik	bin - - -	gewist -	bi - - - -	de	vruwe - - - -	en	-	he	t	- - - tegen	- d'r - -	zezyt	-	-	ze - - - -	-	zyde	da	se - - - - -	-	t	- - - zöu -	zege	ok - -	- - - tegen	- d'r - - -	döcter - - - - - -
xy	I055p	Sint Annaland	100	Ik	bin - - -	gewist -	bie - - - -	de	vrouwe - - - -	en	-	ei	tut	- - - tegen	- dur - -	geseit	-	-	ze - - - -	-	zei	das	se - - - - -	-	-	- - - zou -	zegge	aok - -	- an - -	- dur - - -	dochter - - - - - -
xy	K173a	Kruisland	100	Ik	- - - heb	gewiest -	bij - - - -	de	vrouw - - - -	en	-	heb	et	- - - tegen	eur - - -	gezeed	-	-	ze - - - -	-	zeei	das	se - - - - -	-	t	- - - zou -	zegge	oak - -	- aon - -	- d'r - - -	dochter - - - - - -
xy	K155p	Zevenbergen	100	Ik	ben - - -	gəweĕst -	bÿ - - - -	də	vrouw - - - -	en	-	nebb	ət	- - - tḗgə	- dər - -	gəzeĕjt	-	-	zə - - - -	-	zeĕj	das	sə - - - - -	-	t	- - - zou -	zeggə	oŏk - -	- aăn - -	- dər - - -	dochtər - - - - - -
xy	K162a	Oosteind	100	Ik	ben - - -	gewist -	bij - - - -	de	vrouw - - - -	en	-	hebb	et	- - - tegen	hoar - - -	gezeet	-	-	Ze - - - -	-	zeej	da	se - - - - -	-	-	- - - zou -	zegge	ook - -	- oan - -	hoar - - - -	dochter - - - - - -
xy	I032p	Burgh-Haamstede	100	k	bin - - -	eweest -	bie - - - -	de	vrouwe - - - -	en	ik	'k	èt	- - - teken	- der - -	ezeit	-	-	ze - - - -	-	sei	da	ze - - - - -	-	t	- - - zou -	sèhe	òk - -	- - - tegen	- der - - -	dochter - - - - - -
xy	I031a	Scharendijke	100	Ik	bin - - -	eweest -	bie - - - -	de	vrouwe - - - -	en	'kè	't	et	- - - tegen	- d'r - -	ezeit	-	-	ze - - - -	-	zei	dat	ze - - - - -	-	't	- - - zou -	zegge	ok - -	- - - tegen	- d'r - - -	dochter - - - - - -
xy	I023p	Dirksland	100	Ik	bin - - -	geweest -	bie - - - -	de	vrouwe - - - -	in	ik	hao	et	- - - tegen	- der - -	gezeid	-	-	ze - - - -	-	zei	dat	ze - - - - -	-	't	- - - zou -	zegge	aok - -	- - - tegen	- der - - -	dochter - - - - - -
xy	K086p	Zuid-Beijerland	100	Ik	ben - - -	geweest -	bày - - - -	de	vrouw - - - -	en	-	heb	et	- - - tege(n)	- der - -	gezegd	-	-	ze - - - -	-	zày	dà	ze - - - - -	-	het	- - - zou -	zegge(n)	òk - -	- àn - -	- d'r - - -	dochter - - - - - -
xy	K093p	'S-Gravendeel	100	Ik	bin - - -	gewest -	bij - - - -	de	vrouw - - - -	en	-	heb	et	- - - tege	- der - -	gezaid	-	-	ze - - - -	-	zee	da	ze - - - - -	-	't	- - - zou -	zegge	ok - -	- - - tege	- der - - -	dochter - - - - - -
xy	K101a	Nieuwendijk	100	Ik	- sij - -	gewist -	bij - - - -	de	vrouw - - - -	en	ik	hep	het	- - - teege	- der - -	gezeet	-	-	ze - - - -	-	zeet	de	se - - - - -	-	t	- - - zo -	zegge	ook - -	- - - tege	- der - - -	dochter - - - - - -
xy	I008p	Rockanje	100	Ik	bin - - -	geweest -	bij - - - -	de	vrouw - - - -	in	-	heb	't	- - - tegen	- dur - -	gezied	-	-	ze - - - -	-	zie	dat	ze - - - - -	-	't	- - - zou -	zegge	ock - -	- an - -	- dur - - -	dochter - - - - - -
xy	K042a	Vlaardingen	100	Ik	bin - - -	gewiest -	bij - - - -	de	vrouw - - - -	en	-	heb	het	- - - tengen	- dr - -	gezeed	-	-	ze - - - -	-	zee	dat	ze - - - - -	-	het	- - - zou -	zeggen	ok - -	- aan - -	- dr - - -	dochter - - - - - -
xy	K012p	Ouderkerk Aan den Ijssel	100	Ik	- - - heb	geweest -	bij - - - -	de	vrouw - - - -	en	-	heb	het	- - - -	heur - - -	geseit	-	-	ze - - - -	-	zet	das	se - - - - -	-	t	- - - zou -	segge	ok - -	- - - tenge	- d'r - - -	dochter - - - - - -
xy	K022p	Willige Langerak	100	Ik	- - - heb	gewist -	bij - - - -	de	vrouw - - - -	en	-	heb	het	- - - -	eur - - -	geseid	-	-	zij - - - -	-	zei	dat	ze - - - - -	-	't	- - - zau -	zeggen	ok - -	- - - -	eur - - - -	dochter - - - - - -
xy	D005p	Den Haag	100	Ik	ben - - -	xewes -	bei - - - -	de	vrou - - - -	en	-	hep	't	- - - texe	- d'r - -	xezex	-	-	ze - - - -	-	zé	dat	ze - - - - -	-	't	- - - zou -	séxe	ok - -	- an - -	- d'r - - -	doxter - - - - - -
xy	E179p	Zwammerdam	100	k	ben - - -	geweest -	bij - - - -	de	vrouw - - - -	en	-	heb	't	- - - tenge	- d'r - -	geseid	-	-	ze - - - -	-	zee	dat	ze - - - - -	-	't	- - - zou -	zegge	ok - -	- - - tenge	- d'r - - -	dochter - - - - - -
xy	E181p	Zegveld	100	Ik	bèn - - -	gewést -	bij - - - -	de	vròuw - - - -	en	-	hep	het	- - - tége	har - - -	gezext	-	-	zij - - - -	-	zeide	dat	se - - - - -	-	het	- - - zou -	zègge	ók - -	- an - -	har - - - -	doxter - - - - - -
xy	E133p	Katwijk Aan Zee	100	ĭ̀k	bĕ̀n - - -	oewḗst -	bèi - - - -	də	vrà̱uoew - - - -	ĕ̀n	k	hĕ̀p	ə	- - - teugə	- dər - -	əzât	-	-	zə - - - -	-	zè̱i	dằ	zə - - - - -	-	t	- - - zò̱uoe -	zĕ̀ggə	ô̄k - -	- - - teugə	- dər - - -	dochtər - - - - - -
xy	E138b	Abbenes	100	Ik	- - - heb	(g)ewast -	bij - - - -	de	frou - - - -	en	-	het	't	- - - tengen	- d'er - -	(g)ezaid	-	-	Ze - - - -	-	zee	da'	ze - - - - -	-	't	- - - zou -	zeggen	ok - -	- an - -	- der - - -	dochter - - - - - -
xy	E147a	De Kwakel	100	Ik	ben - - -	geweest -	bij - - - -	de	vrouw - - - -	en	-	heb	't	- - - tegen	- d'r - -	gesegd	-	-	ze - - - -	-	zei	dat	ze - - - - -	-	't	- - - zou -	zeggen	ook - -	- - - tegen	- d'r - - -	dochter - - - - - -
xy	E080a	Velsen	100	Ik	ben - - -	geweest -	bij - - - -	de	frouw - - - -	en	-	heb	-	- - - tegen	- d'r - -	gesegd	-	-	se - - - -	-	sei	dat	se - - - - -	-	het	- - - sou -	segge	ook - -	- oan - -	- d'r - - -	dahter - - - - - -
xy	E086p	Zaandam	100	Ik	ben - - -	uweest -	bai - - - -	de	vrouw - - - -	en	-	heb	ut	- - - tenge	- d'r - -	uzaid	-	-	zai - - - -	-	zai	dat	ze - - - - -	-	ut	- - - zou -	zegge	ok - -	- an - -	- d'r - - -	dochter - - - - - -
xy	E041p	Egmond Aan Zee	100	Ik	ben - - -	ewisst -	baai - - - -	de	vraauw - - - -	en	-	ep	et	- - - tiege	er - - -	ezaan	-	-	ze - - - -	-	zaaa	dat	ze - - - - -	-	et	- - - zaauw -	zegge	ook - -	- an - -	- der - - -	dochter - - - - - -
xy	E047a	Stompetoren	100	Ik	ben - - -	weest -	bai - - - -	de	vrouw - - - -	en	ik	hew	't	- - - tenge	- d'r - -	zaid	-	-	zei - - - -	-	zai	dat	ze - - - - -	-	't	- - - zaw -	zegge	ok - -	- an - -	- der - - -	dochter - - - - - -
xy	E010p	Sint Maarten	100	Ik	- - - hew	weest -	bai - - - -	de	vrouw - - - -	in	-	hew	't	- - - teugen	- d'r - -	zaid	-	-	zai - - - -	-	zaide	dat	ze - - - - -	-	het	- - - zou -	zegge	ŏk - -	- - - teugen	- d'r - - -	dochter - - - - - -
xy	E005p	Westerland	100	Ik	- - - hêw	weest -	bij - - - -	de	vrouw - - - -	en	'k	hêw	het	- - - tenge	- der - -	zeid	-	-	zie - - - -	-	zei	da'	ze - - - - -	-	't	- - - zouw -	zêgge	ook - -	- - - tenge	- der - - -	dochter - - - - - -
xy	A009p	De Waal	100	Ik	ben - - -	weest -	bie - - - -	de	vrouw - - - -	en	-	heb	't	- - - tenge	heur - - -	seid	-	-	- der - - -	-	sei	dot	se - - - - -	-	't	- - - zou -	segge	ok - -	- on - -	heur - - - -	dochter - - - - - -
xy	K218p	Bladel	100	Ik	ben - - -	geweejst -	bè - - - -	de	vrouw - - - -	en	-	hebb	et	- - - teejgen	- der - -	gezeejt	-	-	ze - - - -	-	zeej	des	se - - - - -	-	t	- - - zoow -	zegge	ook - -	- - - teejgen	- der - - -	dochter - - - - - -
xy	K214p	Lage Mierde	100	Ik	ben - - -	geweest -	bij - - - -	de	vrouw - - - -	en	-	heb	't	- - - tegen	- d'r - -	gezeet	-	-	ze - - - -	-	zee	det	ze - - - - -	-	't	- - - zou -	zeggen	ok - -	- - - tegen	- d'r - - -	dochter - - - - - -
xy	K165p	Udenhout	100	Ik	- zij - -	gewist -	bij - - - -	't	- wèf - - -	en	ik	hebb	et	- - - tege	- d'r - -	gezeet	-	-	ze - - - -	-	zen	das	se - - - - -	-	t	- - - zó -	zeggen	ook - -	- - - tege	- d'r - - -	dochter - - - - - -
xy	K104a	Herwijnen	100	Ik	- sei - -	gewiest -	bij - - - -	de	vrouw - - - -	en	-	heb	hut	- - - tegen	- d'r - -	gezeed	-	-	ze - - - -	-	zin	dat	se - - - - -	-	et	- - - zò -	zegge	ok - -	- - - tegen	- d'r - - -	dochter - - - - - -
xy	K035p	Hei-En Boeicop	100	Ik	bin - - -	gewist -	bij - - - -	de	vrouw - - - -	en	-	he	t	- - - tenge	heur - - -	gezeed	-	-	ze - - - -	-	zee	das	ze - - - - -	-	het	- - - zóu -	zegge	ok - -	- aá - -	- der - - -	dochter - - - - - -
xy	E192p	Utrecht	100	Ik	bin - - -	gewis -	bij - - - -	de	vrouw - - - -	en	-	hep	ut	- - - tenge	haar - - -	geseg	-	-	ze - - - -	-	zee	dat	ze - - - - -	-	-	- - - zou -	zegge	ook - -	- an - -	- der - - -	dochter - - - - - -
xy	E124p	Ankeveen	100	Ik	- - - -	- -	- - - - -	-	- - - - -	-	-	heb	het	- aan - -	- - - -	gezegd	-	-	ze - - - -	-	zei	dat	ze - - - - -	-	't	- - - su -	verstellen	ook - -	- aan - -	- der - - -	dochter - - - - - -
xy	E091p	Monnickendam	100	Ik	ben - - -	eweest -	bei - - - -	de	frouw - - - -	en	-	heb	et	- - - teege	haar - - -	esei	-	-	sei - - - -	-	seide	dat	se - - - - -	-	t	- - - sow -	sege	ook - -	- aan - -	haar - - - -	dogter - - - - - -
xy	E058p	Hoorn	100	Ik	bin - - -	geweest -	bij - - - -	de	frouw - - - -	en	-	heb	het	- - - tege	- d'r - -	gesegd	en	-	se - - - -	-	sei	da'	se - - - - -	-	't	- - - sou -	segge	ook - -	- - - tege	- d'r - - -	dochter - - - - - -
xy	E031a	Oostwoud	100	Ik	bĭ̀n - - -	wḗst -	ba̱i - - - -	də	vrouw - - - -	ĕ́n	-	hĕ́w	't	- - - teugən	- dər - -	za̱id	-	-	zə - - - -	-	zo̱i	dằt	zə - - - - -	-	ət	- - - zou -	zĕ̀gə	ŏ̀k - -	- - - teugən	ər - - - -	dŏ̀chtər - - - - - -
xy	E003a	Den Oever	100	Ik	bin - - -	weest -	bij - - - -	de	frauw - - - -	en	-	hew	et	- - - tengen	- der - -	seid	-	-	ze - - - -	-	zei	dat	ze - - - - -	-	't	- - - zou -	segge	ok - -	- an - -	- der - - -	dochter - - - - - -
xy	Q095p	Maastricht	100	Iech	bin - - -	gewees -	by - - - -	de	vrouw - - - -	en	iech	hŭb	't	- - - tegen	häör - - -	gezag	-	-	ze - - - -	-	zag	dat	ze - - - - -	-	't	- - - zouw -	zègge	auch - -	- - - tegen	häöre - - - -	dochter - - - - - -
xy	L281p	Borkel	100	Ik	ben - - -	geweest -	bè - - - -	de	vraauw - - - -	en	-	heb	't	- - - tegen	heur - - -	gezéd	-	-	ze - - - -	-	zé	dè	z - - - - -	-	't	- - - zó -	zegge	ók - -	- àn - -	'r - - - -	dochter - - - - - -
xy	L226p	Woensel	100	Ik	ben - - -	chĕwēēst -	bĕ̀ - - - -	't	- wijf - - -	en	-	hebb	ət	- - - -	ər - - -	gĕzēēt	-	-	zə - - - -	-	zin	des	sə - - - - -	-	t	- - - zŏă -	zeggə	ŏŏk - -	- ŏăn - -	- dər - - -	dṑchtər - - - - - -
xy	L177c	Middelrode	100	Ik	ben - - -	geweest -	bè - - - -	't	- wijf - - -	en	ik	hè	-	- - - tegen	- d'r - -	gezeet	-	-	ze - - - -	-	zin	dé	ze - - - - -	-	't	- - - zò -	zeggen	ok - -	- - - tegen	- d'r - - -	dochter - - - - - -
xy	L093p	Lith	100	Ik	ben - - -	gəweĕst -	bĕ̀ - - - -	də	vrouw - - - -	en	-	hebb	ət	- - - tḗgən	heūr - - -	gəzeēt	(eer)	-	zə - - - -	-	zin	des	sə - - - - -	-	t	- - - zoŏ -	zeggə	òk - -	- (een) - -	heūr - - - -	dochtər - - - - - -
xy	L003p	Maurik	100	ɪk	- sεi - -	ǥəwis -	bεi - - - -	də	vrɔu - - - -	εn	ɪk	hεb	ət	- - - tɪǥə	- dər - -	ǥəzɪt	-	-	zə - - - -	-	zei	dɑ	sə - - - - -	-	t	- - - zɔu -	zεǥə	òk - -	- an - -	- dər - - -	dɔxtə - - - - - -
xy	F165p	Amersfoort	100	k	bin - - -	eweest -	bi - - - -	de	vrouw - - - -	en	-	hè	t	- - - tege	- dr - -	ezeit	-	-	se - - - -	-	zei	dà	se - - - - -	-	't	- - - zow -	zege	òk - -	- àn - -	- dr - - -	dochtr - - - - - -
xy	F121p	Bunschoten-Spakenburg	100	Ik	bin - - -	eweest -	bie - - - -	de	vrouw - - - -	en	-	het	et	- - - tegen	heur - - -	ezeid	-	-	zie - - - -	-	zei	dat	ze - - - - -	-	't	- - - zou -	ziggen	- - -	- aan - -	heur - - - -	dochter - - - - - -
xy	E040a	Venhuizen	100	Ik	bin - - -	weest -	boi - - - -	de	vrouw - - - -	en	-	hew	het	- - - tengen	- dur - -	zoid	-	-	zoi - - - -	-	zoi	dat	ze - - - - -	-	het	- - - zou -	zegge	ok - -	- - - tengen	'r - - - -	dochter - - - - - -
xy	E040p	Enkhuizen	100	Ik	bin - - -	weest -	bij - - - -	de	vrouw - - - -	en	-	ew	'et	- - - tengen	'eur - - -	zeid	-	-	ze - - - -	-	zei	dat	ze - - - - -	-	'et	- - - zow -	zeggen	ook - -	- - - tengen	'eur - - - -	dochter - - - - - -
xy	A001p	Midsland	100	Ik	bin - - -	west -	bij - - - -	de	vrouw - - - -	en	-	heb	het	- - - tenge	- der - -	zeit	-	-	zij - - - -	-	zei	dat	ze - - - - -	-	't	- - - zou -	zeggen	ok - -	- an - -	h'r - - - -	dochter - - - - - -
xy	Q102p	Sint Antoniusbank	100	iech	bĭn - - -	gewēīs -	bĕe - - - -	de	vrow - - - -	en	-	höp	't	- - - tēēnge	huir - - -	gezach	-	-	ze - - - -	-	zach	dat	ze - - - - -	-	't	- - - zow -	zèĝĝe	ouch - -	- aan - -	huir - - - -	dochter - - - - - -
xy	L318p	Stramproy	100	Ich	bin - - -	gəwaistj -	bie - - - -	də	vrou - - - -	en	-	hep	tj	- - - te-gə	heur - - -	gəzachtj	-	-	zie - - - -	-	zacht	det	zə - - - - -	-	tj	- - - zo -	zăĭkə	ouch - -	- aan - -	huer - - - -	dochtər - - - - - -
xy	L288b	Laar	100	ĭ̀ch	bĕ̀n - - -	gəwêst -	bĭ̀j - - - -	də	vròuw - - - -	ĕ̀n	-	höp	't	- - - tḗgən	'r - - -	gəzằgtj	-	-	zī̀j - - - -	-	zằīk	dĕ̀t	sə - - - - -	-	't	- - - zōj -	zĕ̀ggə	òuck - -	- ằ´n - -	'r - - - -	dŏ̀chtər - - - - - -
xy	L237p	Helmond	100	Ik	ben - - -	geweest -	bij - - - -	de	vrōūw - - - -	en	ik	heb	't	- - - tigge	heur - - -	gezeed	-	-	ze - - - -	-	zee	dè	ze - - - - -	-	't	- - - zō -	zegge	- - -	- - - tegen	- - z'n - -	dōchter - - - - - -
yz	L157a	Oventje	100	Ik	ben - - -	gewi -	bij - - - -	‘t	- wijf - - -	en	ik	heb	-	- - - tige	heur - - -	gezeed	-	-	zij - - - -	-	zir	do	ze - - - - -	-	‘t	- - - zou -	zeggen	ok - -	- on - -	heur - - - -	dochter - - - - - -
yz	L102p	Ravenstein	100	əg	ben - - -	gəwist -	bei̯ - - - -	də	vrou̯ - - - -	ən	-	heb	ət	- - - tēgə	haor - - -	gəzecht	-	-	zə - - - -	-	zei̯	dat	sə - - - - -	-	't	- - - zou̯ -	zegə	ōk - -	- - - tēgə	- dər - - -	dɔchtər - - - - - -
yz	L010p	Wageningen	100	Ik	bin - - -	gəwis -	bei̯ - - - -	-	vrouw - - - -	en	-	heb	ət	- - - -	hao - - -	gəzei̯t	-	-	zə - - - -	-	zei̯	da	zə - - - - -	-	ət	- - - zou̯ -	zegə	ok - -	- aan - -	h - - - -	dôtə - - - - - -
yz	F170p	Barneveld	100	Ik	bin - - -	eweest -	bie - - - -	de	vrouw - - - -	en	'k	het	ut	- - - tegen	- dur - -	ezeid	-	-	ze - - - -	-	zei	dat	ze - - - - -	-	't	- - - zou -	zègen	ok - -	- - - tegen	- dur - - -	dochter - - - - - -
yz	F124p	Putten	100	Ik	bin - - -	eweest -	bie - - - -	de	vrouw - - - -	en	-	het	t	- - - teeden	- der - -	ezeit	-	-	ze - - - -	-	zei	da	se - - - - -	-	t	- - - zou -	zeeigen	òk - -	- an - -	- der - - -	- - deern - - - -
yz	F077p	Urk	100	Ik	bin - - -	ewest -	bay - - - -	de	vrouwe - - - -	en	-	èn	-	- - - tugen	er - - -	ezegd	-	-	- - - - -	-	-	dat	ze - - - - -	-	et	- - - zouw -	zeggen	ok - -	- - - tugen	er - - - -	dochter - - - - - -
yz	B046a	Minnertsga	100	Ik	bin - - -	west -	bij - - - -	de	frou - - - -	en	-	hef	it	- - - tsjin	har - - -	sein	-	-	sy - - - -	-	sei	dat	se - - - - -	-	it	- - - seoe -	seeze	ik - -	- - - tsjin	har - - - -	dochter - - - - - -
yz	L290p	Panningen	100	ək	byn - - -	gəwêst -	bī - - - -	də	vrou̯ - - - -	ən	-	hyp	ə	- - - tēgə	hœr - - -	GezaXt	-	-	ze - - - -	-	zeu̯	d	- - - - - -	-	-	- - - gou̯ -	zegə	au̯X - -	- - - tegən	hœr - - - -	daXtot - - - - - -
yz	L211p	Leunen	100	Ik	- sie - -	gewɪst -	bɪj - - - -	de	vrouw - - - -	en	-	heb	't	- - - tɪggen	ur - - -	gezeed	-	-	ze - - - -	-	zɛ̄e	dat	se - - - - -	-	't	- - - zeuj -	zegge	òk - -	- - - tɪggen	ur - - - -	dɔ̄chter - - - - - -
yz	L116p	Beek	100	Ik	bin - - -	gewest -	beej - - - -	de	vrouw - - - -	en	-	hebb	et	- - - teggen	er - - -	gezè	-	-	ze - - - -	-	zèj	des	se - - - - -	-	t	- - - zoi -	zegge	ook - -	- - - -	er - - - -	dochter - - - - - -
yz	L023p	Arnhem	100	Ik	bin - - -	gewees -	bij - - - -	de	vrouw - - - -	en	-	hebb	et	- - - tege	- der - -	cheseit	-	-	se - - - -	-	sei	das	se - - - - -	-	t	- - - sou -	segge	ok - -	- - - teg(…)	- der - - -	dochter - - - - - -
yz	F173p	Hoenderloo	100	Ik	bin - - -	ewees -	bi - - - -	de	vrouw - - - -	en	-	heb	et	- - - tegen	heur - - -	ezeid	-	-	Se - - - -	-	zei	dat	ze - - - - -	-	't	- - - zou -	zeggen	ook - -	- - - tegen	heur - - - -	dochter - - - - - -
yz	F128p	Vierhouten	100	Ik	bin - - -	ewest -	bie - - - -	de	vrouwe - - - -	en	'k	heb	't	- - - -	heur - - -	ezeit	-	-	ze - - - -	-	zeei	dat	ze - - - - -	-	't	- - - zou -	zèggen	ook - -	- - - tegen	- d'r - - -	dochter - - - - - -
yz	F102p	Oldebroek	100	Ik	bin - - -	ewest -	bie - - - -	de	vrouwe - - - -	en	-	hebbe	het	- - - -	heur - - -	ezegd	-	-	zie - - - -	-	zeeg	dat	ze - - - - -	-	't	- - - zol -	zeggen	oek - -	- - - -	heur - - - -	dochter - - - - - -
yz	F079p	Ens	100	Ik	bin - - -	ewest -	bij - - - -	de	vrouwe - - - -	en	ik	eb	et	- - - tengen	eur - - -	ezaad	-	-	ze - - - -	-	zee	dat	ze - - - - -	-	't	- - - zou -	zeggen	ook - -	- - - tengen	- de - - -	dochter - - - - - -
yz	F052p	Kuinre	100	Ik	bin - - -	ewest -	bij - - - -	de	vrouw - - - -	en	-	eb	et	- - - teeg'n	eur - - -	ezegd	-	-	- - - - -	-	-	dat	ze - - - - -	-	't	- - - zuu -	zeg'n	ok - -	- an - -	eur - - - -	dochter - - - - - -
yz	B002p	Nes	100	Ik	bin - - -	west -	bij - - - -	de	vrouw - - - -	en	-	hev	het	- - - tengen	haar - - -	zeid	-	-	zij - - - -	-	zei	dat	ze - - - - -	-	het	- - - zou -	zegge	ok - -	- an - -	heur - - - -	dochter - - - - - -
yz	F207p	Drempt	100	Ik	bun - - -	ewes -	biej - - - -	de	vrouw - - - -	en	-	heb	t	- - - tegen	eur - - -	ezeg	-	-	zie - - - -	-	sei	dat	se - - - - -	-	't	- - - zol -	zeggen	ok - -	- an - -	eur - - - -	dochter - - - - - -
yz	F179p	Zutphen	100	Ik	bin - - -	ewest -	bie - - - -	(dat	- wief) - - -	en	-	het	't	- - - -	eur - - -	ezeg	-	-	ze - - - -	-	zei	da	ze - - - - -	-	't	- - - zol -	zeggen	ook - -	- an - -	eur - - - -	dochter - - - - - -
yz	F132p	Diepenveen	100	Ik	bin - - -	ewest -	bie - - - -	de	vrouwe - - - -	en	-	heb	't	- - - tegen	haar - - -	ezegd	-	-	zie - - - -	-	zei	dat	zi - - - - -	-	't	- - - zol -	zeggen	ook - -	- aan - -	haar - - - -	dochter - - - - - -
yz	F106p	Windesheim	100	Ik	bin - - -	west -	bie - - - -	de	vrouwe - - - -	en	'k	heb	't	- - - tegen	'aar - - -	'ezegd	-	-	ze - - - -	-	zee	dot	ze - - - - -	-	't	- - - zol -	zeggen	ook - -	- - - tegen	'aar - - - -	dochter - - - - - -
yz	F086p	Rouveen	100	Ik	bin - - -	ewèst -	bij - - - -	't	- wif - - -	en	-	hèbe	't	- - - -	hör - - -	ezècht	-	-	- - - hij -	-	ze	dìt	- - - - hij -	-	't	- - - zól -	zèng	ok - -	- àn - -	- - zèn - -	dòcht'r - - - - - -
yz	F060p	Steenwijk	100	Ik	bin - - -	ewest -	bij - - - -	de	vroue - - - -	en	-	hebb	et	- - - teng'n	eur - - -	ezegt	-	-	sie - - - -	-	se	das	se - - - - -	-	t	- - - sol -	seng'n	ook - -	- an - -	eur - - - -	dochter - - - - - -
yz	F021p	Oldeberkoop	100	Ik	bin - - -	west -	bij - - - -	de	vrouw - - - -	en	-	heb	et	- - - tegen	heur - - -	zegd	-	-	zij - - - -	-	zee	dat	ze - - - - -	-	't	- - - zol -	zeggen	ok - -	- an - -	heur - - - -	dochter - - - - - -
yz	G279a	Zieuwent	100	Ik	bun - - -	ewes -	beej - - - -	de	vrouw - - - -	en	-	hebb	et	- - - tégen	öre - - -	zeek	-	-	Zeej - - - -	-	zè	dat	se - - - - -	-	t	- - - zol -	zegge	ook - -	- aan - -	urre - - - -	- - dieanne - - - -
