Ort::REDE_GIDs	Ort::Longitude	Ort::Latitude	Bogennummer	Ort::Name	Ort::Sprache	Transliteration WS23
90390	11,52863	50,0917	12529	KￃﾖDNITZ	1	Mir sen mü, haben durst.
73525	11,78865	50,09627	12556	KORNBACH	1	Wir sen müd und ham durscht.
92759	12,01162	50,11446	12572	HABNITH	1	Wia sen möid und haben durscht.
92995	10,47912	50,0693	12594	UCHENHOFEN	1	Mar senn müad un höm duarscht.
81117	10,75411	50,07607	12616	REUTERSBRUNN	1	Mir san med um hebe derscht.
87919	11,23885	50,08397	12656	WEISMAIN	1	Mä sen müd und ham duärscht.
139318	12,54606	50,95499	12876	LOHMA	1	M'r sin mide un hun Dorscht.
542291	12,79845622	50,93588982	12898	HEIERSDORF	1	Mir sin müd un haben dorscht.
140816	13,03963	50,94183	12921	SACHSENBURG	1	M'r sin müd un hob'n dorscht.
138353	13,31425	50,9658	12942	ROTHENFURTH	1	Mer sin mid un han dorschd.
138765	13,61631	50,94387	12969	BORLAS	1	Mir seni müde un hann dorscht.
140821	13,85701	50,95464	13005	DOHNA	1	Mie sein müde und hom dorscht.
142852	14,13042	50,93992	13019	PORSCHDORF	1	Mir sein mide und han durscht.
542319	12,51314844	50,4441744	13047	MORGENRￃﾖTHE	1	Wir sei müd und ham durst.
140498	12,80099	50,47348	13054	RITTERSGRￃﾜN	1	Mär sei müd un hamm dorscht.
139321	12,54046	50,61237	13169	SAUPERSDORF	1	Mer sei müh un hobn dorscht.
542348	12,800879	50,61883463	13187	KￃﾜHNHEIDE	1	Me sei mied un hom dorscht.
138641	13,06058	50,62587	13210	HIMMELMￃﾜHLE	1	Wir sei mied un hob'nt dorscht.
139696	13,30128	50,59763	13226	RￃﾜBENAU	1	Mer sei müd un ha dorscht.
139438	12,54647	50,76709	13269	THURM	1	Wir sin müde un hoben darscht.
142276	12,7795	50,77904	13286	URSPRUNG	1	Mir sei mud an hoabn dorscht.
138434	13,05066	50,78027	13317	DITTMANNSDORF	1	Mar sein müd on hom (hobn) dorscht.
142819	13,31924	50,79728	13340	GROSSHARTMANNSDORF	1	Mia sein mid un hon dorschd.
140851	13,56587	50,80319	13355	REICHENAU	1	Mer sein miede un hem dorscht.
139047	13,85538	50,78575	13372	LIEBENAU	1	Merr sein müde und hann dorscht.
542404	15,72674275	50,77629276	13529	WANG-BRￃﾜCKENBERG	1	Mr sein miede an honn durscht.
389165	15,95486	50,78753	13543	PISARZOWICE	1	Meer sein müde un honn derst.
386686	16,20743	50,75691	13559	BOGUSZOW-GORCE	1	Wir sein müde und hon dorscht.
542439	14,65276544	50,9556005	13655	NIEDERLEUTERSDORF/LEUTERSDORF	1	Mer senn mide und ham dorscht.
542448	14,90152069	50,94685019	13678	ROHNAU (-)	1	Mir sein mide un ham durscht.
386289	15,44277	50,95309	13700	REBISZￃﾓW	1	Mirr sein miede an honn dorscht.
529888	15,69243	50,94016	13719	SIEDLECIN	1	Mirr sein müde on honn durscht (dorscht).
385883	15,97695	50,9281	13727	MYSLOW	1	Mir sein miede und honn durscht.
391578	16,24996	50,94262	13745	JUGOWA	1	Mir sein müde und hoan durscht.
386406	16,47306	50,57075	13830	WLODOWICE	1	Mr sein miede on han durscht.
388750	17,01494	50,57111	13869	BIERNACICE	1	Bir sein mide un hon grußa Durst.
391919	17,28777	50,56603	13887	RZYMIANY	1	Bir sein müde und hohn dorscht.
388785	17,54127	50,56379	13898	SZADURCZYCE	1	Br sein mihde und hoan dorscht.
390808	16,75132	50,60111	13929	STOSZOWICE	1	Mir sein müde und hon dorscht.
367140	16,49574	50,74669	13996	LUTOMIA GORNA	1	Mer sein mide u honn durscht.
388492	16,7247	50,74663	14023	ROZTOCZNIK	1	Wir sein müde und hön durst.
366619	16,98938	50,73384	14034	LIPOWA	1	Br sain müde und hoan durscht.
389581	17,51417	50,74342	14074	MICHALOW	1	Wir sän mide und hoan durst.
392718	17,78334	50,70421	14092	KARCZOW	1	Wir sein müde und hon durst.
386194	17,2612	50,75422	14159	JUTRZYNA	1	Mir sein müde und hon durscht,
391860	17,00388	50,90846	14234	BRZOZA	1	Bir sein müde und hoan durst.
388449	17,27996	50,91595	14250	JACZKOWICE	1	Bir sein mide und hon durst.
369484	17,51786	50,89571	14275	PIASTOWICE	1	Wir sein müde und hon durst.
392235	16,5052	50,92217	14305	BOZANOW	1	Mir sein müde und hohn durst.
385748	16,75854	50,92697	14321	ROGOW SOBOCKI	1	M'r sin miad a ha durscht.
541497	16,69625742	50,24949279	14382	WￃﾖLFELSDORF (WILKANￃﾓW)	1	Mir sein müde on hon dorscht.
540642	18,02571486	50,04538313	14449	THRￃﾖM (TREBOM)	1	Wir sein mid ons hun durscht.
391058	16,43333	50,40879	14458	SZCZYTNA	1	Mir sein müde on hon dorst.
388518	16,73068	50,40811	14471	JASZKOWA GORNA	1	Me sein müde oa hon dorscht.
387458	17,26018	50,38899	14486	NADZIEJOW	1	Wir send müde und hohn dorst.
365314	17,51572	50,40154	14505	PIORUNKOWICE	1	Bir sein mide und hohn Dorscht.
366235	17,00516	50,27139	14537	BIELICE	1	Wir sein müde on hon dorscht.
528282	19,02622	50,30465	14560	SIEMIANOWICE SLASKIE	1	Mer sein mide und hon durst.
97519	7,1428	49,58714	14613	NOHFELDEN	1	Mer sen mid un ham Durscht.
534301	7,436449875	49,61119749	14635	ERZWEILER	1	Mer sinn mid un hen Dorscht.
99617	7,69526	49,62895	14670	NUSSBACH	1	Mehr sein mied unn hunn dorscht.
97006	7,94492	49,62669	14693	DANNENFELS	1	Mehr sein müd und hun dorscht.
98182	8,20454	49,63649	14724	MONSHEIM	1	Wer sein müd un hen dorscht.
534212	6,6329076	49,73705783	14752	SANKT MATTHIAS	1	Mer sein mihd onn hönn Dorschd.
97643	6,89034	49,75266	14955	BESCHEID	1	Mir säi meid un hun Duscht.
96587	7,16681	49,75594	14971	ALLENBACH	1	M'r sen meid on hon durscht.
101007	7,39191	49,77036	14999	BERSCHWEILER BEI KIRN	1	Mir sinn müd unn honn durscht.
98789	7,64796	49,7846	15018	BAD SOBERNHEIM	1	Mer sein mid un hon dorscht.
98807	7,92068	49,79459	15042	NEU-BAMBERG	1	Mer sein müd u hun dorscht.
100524	8,19083	49,80215	15066	BECHTOLSHEIM	1	Merr sein müd unn hunn dorscht.
96333	6,35877	49,85133	15088	BOLLENDORF	1	Mer sein net mer ann hunn duscht.
99873	6,62928	49,90606	15096	PREIST	1	Mer sein möd on hon doescht.
100611	6,88064	49,90937	15118	POHLBACH	1	Mir sehn müd unn han duscht.
98569	7,12694	49,9156	15137	KAUTENBACH	1	Wia senn miet onn honn Durscht.
100656	7,40287	49,94174	15334	KIRCHBERG (HUNSRÜCK)	1	Mer sinn mied un honn doorschd.
96652	7,64098	49,98645	15349	ELLERN (HUNSRÜCK)	1	Mer sin müd unn honn dorscht.
99926	7,89616	49,96901	15365	BINGEN AM RHEIN	1	Mur sein müad unn haben durscht.
94365	8,1754	49,98368	15394	FINTHEN	1	Wer sein müd un han dorscht.
541288	14,08782256	50,79454917	15418	SCHNEEBERG (SNￄﾚￅﾽNￃﾍK)	1	Mir sein miede und hamm durscht.
542632	13,57030177	50,62249964	15503	ZETTEL (SEDLO)	1	M(i)r sei müde un hon dorscht.
542678	13,86383504	50,62849859	15538	WISTERSCHAN (BYSTￅﾘANY)	1	Mir sein miede und hom dorscht.
542690	14,12005467	50,63121237	15550	MALSCHEN (MALEￄﾌOV)	1	Wir sain müda un hon durscht.
542767	14,08715095	50,50156837	15638	LUKAWETZ (LUKAVEC)	1	Mir sein miede und hon durscht.
542813	14,78356188	50,53120776	15681	NEUDORF (VRCHBￄﾚLA)	1	Mier sein mieda und ham drscht.
542817	14,60808505	50,45343095	15685	GASTORF (HOￅﾠTKA)	1	Mir sein müde und hon durscht.
542822	14,37491447	50,45239746	15690	WEGSTￃﾄDTL (ￅﾠTￄﾚTￃﾍ)	1	Mir sein miede und hon Durscht.
542853	14,36367041	50,96533327	15725	NIXDORF (MIKULￃﾁￅﾠOVICE)	1	Mir sein miedo und honn doscht.
542878	15,17855469	50,94940265	15751	RￃﾜCKERSDORF (DOLNￃﾍ ￅﾘASNICE)	1	Mer sein müde un hon dorscht.
542974	14,37790266	50,79284652	15807	KAMNITZ-NEUDￃﾖRFL (KAMENICKￃﾁ NOVￃﾁ Vￃﾍ	1	Mi sein miere un honn duscht.
542975	14,63295874	50,77707134	15824	ZWICKAU (CVIKOV)	1	Mir sein mide und h(ö)n d(ö)rscht.
542985	14,93221691	50,77197058	15847	CHRISTOPHSGRUND (KRYￅﾠTOFOVA ￃﾚDOLￃﾍ)	1	Mjär sein müdo und hon Doscht.
541010	15,15829159	50,77890432	15858	GRￃﾄNZENDORF (HRANIￄﾌￃﾁ)	1	Mr sein muide und hom dorscht.
543079	15,16928862	50,67533905	15971	PULETSCHNEI (PULEￄﾌNￃﾝ)	1	Mr sein miede und honn dorscht.
543083	14,39168331	50,63206481	15975	GRABER (KRAVAￅﾘE)	1	Mr sain mida und honn doscht.
543108	14,62813223	50,58543476	15989	THAMMￃﾜHL (STARￃﾉ SPLAVY)	1	Mir san müda und hon durscht.
543114	14,90460482	50,62283086	15995	PROSCHWITZ (ￄﾌESKￃﾁ PROSEￄﾌ)	1	Wer pin müdö und hon dorscht.
543126	15,42528858	50,77531258	16007	HARRACHSDORF (HARRACHOV)	1	Mr sein miede on honn dorscht.
543132	15,53	50,68	16015	WITKOWITZ (VÍTKOVICE)	1	Mer sein mieda on hon do(r)scht.
543165	15,69389245	50,59885819	16050	FORST (FORT)	1	Mir sein mied an honn durscht.
543176	15,94353338	50,59404379	16063	GABERSDORF (LIBEￄﾌ)	1	Mir sein müde on hon dorscht.
543192	16,19811359	50,59375748	16083	BODISCH (BOHDAￅﾠIN)	1	Me sein müde on hon dascht.
543232	15,68710662	50,45583613	16139	ZWITSCHIN (ZVIￄﾌINA)	1	Mir sein mied an hon dorscht.
543256	15,95476147	50,41624184	16154	GROￃﾟBOCK (VELKￃﾁ BUKOVINA)	1	Mir sein müde on hon dorscht.
541285	13,05587082	50,43936341	16179	SCHMIEDEBERG (KOVￃﾁￅﾘSKￃﾁ)	1	Mir sei mied un hem darscht.
543362	12,57748601	50,27813882	16276	WAITZENGRￃﾜN (LOUￄﾌNￃﾁ)	1	Wir san mäid u haum durscht.
543381	12,81664271	50,27172568	16298	SITTMESGRￃﾜN (MEZIROLￃﾍ)	1	Mia sann möid u homm duascht.
543403	13,07091971	50,29350573	16322	PETERSDORF (PETROV)	1	Mir sen mai und hon duascht.
543417	13,33150857	50,28046432	16338	PODLETITZ (PODLESICE)	1	Mir sei mie und hom dorscht.
545775	12,31495822	50,12170839	16442	KROPITZ (KRAPICE)	1	Mia san möid u ham hunga.
545875	12,5660173	50,11207273	16470	EBERSFELD (PODLESI)	1	Wir san möid und hobn durscht.
545897	12,81723239	50,11499453	16491	RABENSGRￃﾜN (HAJE)	1	Mia san miid u hobm durscht.
545929	13,06282229	50,10501819	16523	LINTSCH (HLINEￄﾌ)	1	Wia sen mae a hom Tuascht.
547005	13,28661929	50,01766262	16602	KLOTANTSCHEN (KOTANEￄﾌ)	1	Mia sen mej und homm dorscht.
547083	13,35918004	50,44766083	16610	TSCHERNOWITZ (ￄﾌERNOVICE)	1	Mir sein müd und hom dorscht.
547097	13,59572928	50,44732335	16625	HAWRAN (HAVRAￅﾇ)	1	Mir sei mied un hom dorscht.
547107	13,83616126	50,45194726	16636	LIEBSHAUSEN (LIBￄﾌEVES)	1	Mir sein miede un hobn durscht.
544619	13,74314777	50,35326555	16670	PRIESEN (BￅﾘEZNO)	1	Wir sei mide un hoabm durscht.
544637	13,62176599	50,29310664	16689	LIBESCHITZ (LIBￄﾚￅﾠICE)	1	Mir sei mid un hom dorscht.
544671	13,35397155	50,12209626	16725	LESCHKAU (LEￅﾽKY)	1	Mia senn mei und homm dorschd.
544773	13,59466133	50,10758345	16739	PSCHOBLIK (PￅﾠOVLKY)	1	Mir sei mid und hom dorscht.
544698	14,38722099	50,064376	16751	PRAG-SMICHOW (SMￃﾍCHOV)	1	Mir sind müde un haba durst.
544699	16,994619	50,411871	16755	WEIￃﾟBACH (BￃﾍLￃﾝ POTOK)	1	Wir sein mide ond hoan dorscht.
544714	16,31555194	50,30491688	16770	SCHEDIWY (ￅﾠEDIVINY)	1	Med sein mide on hon darscht.
540583	16,48013663	50,26863043	16775	FRIEDRICHSWALD (ORLICKￃﾉ ZￃﾁHOￅﾘￃﾍ)	1	Mr sän miede oan hoan dascht.
534177	17,24183624	50,25517092	16801	BￃﾖHMISCHDORF	1	Wr sein miede ond hon dorscht.
544744	16,46560671	50,16530112	16814	ROKITNITZ (ROKYTNICE)	1	Mir senn müde on honn dorscht.
544815	16,71044888	50,0763027	16876	NIEDER-ULLERSDORF (DOLNￃﾍ BOￅﾘￃﾍKOVICE	1	M'r sein müde on hon dorscht.
544825	16,94591816	50,07261368	16889	HEINZENDORF (HYNￄﾌICE NAD MORAVOU)	1	Mir sein mied on hon dorscht.
534416	17,29069553	50,02964652	16907	KARLSDORF	1	Ba saen mit und hon durst.
544860	17,51227875	50,22030266	16932	KUHBERG	1	Bir sein müde und hon Diascht.
544873	17,73660283	50,20995029	16949	RAUSEN (RUSￃﾍN)	1	Wir sain mide und hun dorscht.
547161	17,47950091	50,0638888	16991	BREITENAU (BRETNOVￃﾁ ￅﾠIROKￃﾁ NIVA)	1	Bir sein mied und hon durst.
544917	17,74608647	50,0470232	17012	LOBENSTEIN (ￃﾚVALNO)	1	Bir sein mide und hon doscht.
544930	12,52743214	49,93203052	17029	LOHHￃﾄUSER (SLATINA)	1	Mia san möid u hom duarscht.
544959	12,83308709	49,93372209	17061	DEUTSCH THOMASCHLAG (NￄﾚMECKￃﾉ DOMASL	1	Mir san möid u hom durscht.
544964	13,05746787	49,93785404	17075	POLINKEN (POLￃﾍNKA)	1	Mia san möid und hom durst.
540726	12,56427266	49,7720973	17138	ALBERSDORF (PￃﾍSAￅﾘOVA VESCE)	1	Mia san möid u hom duarscht.
534185	12,78758496	49,78516666	17151	DAMNAU	1	Wia san müd und hobm durscht.
545061	13,12137244	49,77832844	17174	PIWANA (PIￅﾇOVANY)	1	Moid sama und durscht hom ma.
545065	13,31836954	49,7932149	17178	KOTTIKEN (CHOTￃﾍKOV)	1	Wia(r) sän meid und häm Durscht.
545130	12,59263476	49,63101848	17244	DIANABERG (DIANA)	1	Mia san möid und hom en Durscht.
545150	12,83611997	49,61401094	17266	WIEDLITZ (VIDICE)	1	Mia san möid und ham duascht.
545157	13,06318469	49,63824558	17273	HONOSITZ (HONEZOVICE)	1	Mia san mejt und hom durscht.
545165	13,29099949	49,65550872	17281	DOBRZAN (DOBￅﾘANY)	1	Mia san möid und hom duarscht.
545187	12,99003795	49,5009234	17306	BLISOWA (BLￃﾍￅﾽEJOV)	1	Wia san mejt und hom Durscht.
534524	16,39993838	49,94474447	17309	HILBETEN	1	Mir sei mied un hom durscht.
545200	16,70920166	49,91307027	17325	SCHￃﾖNWALD (STRￃﾁￅﾽNￃﾁ)	1	Mir sein mide on hon Dorscht.
545239	17,02418646	49,91272165	17374	OBER-ULLISCHEN (HORNￃﾍ OLEￅﾠNￃﾁ)	1	Mir sein mied un hen durscht.
545250	17,21258288	49,90928348	17389	BERGSTADT (HORNￃﾍ MￄﾚSTO)	1	Wer sein hund mied und heam an (?)inchs durscht.
545300	16,69330997	49,75727865	17433	RANIGSDORF (LINHARTICE)	1	Mir san meit un hom duscht.
545309	16,92061223	49,77656682	17442	MￃﾜGLITZ (MOHELNICE)	1	Mir sein maöde un ham durscht.
545324	17,19747408	49,76489875	17460	RIBNIK (RYBNIￄﾌEK)	1	Mir sein mid und hon durscht.
545331	16,41268819	49,73996807	17468	STANGENDORF (VENDOLￃﾍ)	1	Mir sein muid un hom Durscht.
545361	16,46388	49,64357938	17504	NEU-BIELA (LAVIￄﾌNￃﾉ)	1	Mr sein muit und hom Duascht.
545378	16,60789251	49,63015779	17512	SCHLETTAU (SLATINA)	1	Mir sane mait un hom durscht.
534688	16,87865364	49,57204105	17520	RUNARZ (RUNￃﾁￅﾘOV)	1	My sain mit un han Dust.
540668	17,177449	49,571549	17521	NEBOTEIN (HNￄﾔVOTￃﾍN)	1	Mi(a) sa müad und hom'n Du(a)scht.
545414	17,42874992	49,89452106	17568	TILLENDORF (TYLOV)	1	Bir sein mied und hoan durscht.
545434	17,70804928	49,89871152	17585	MLADETZKO (MLADECKO)	1	Bir sein mid und hon durscht.
545479	17,46310188	49,73079462	17643	SEIBERSDORF (BￄﾚLￃﾁ)	1	Bir heint mied un hon durscht.
545492	17,6829573	49,73318935	17659	BERNHAU (BARNOV)	1	Bir sein müd un han durscht.
534435	17,97308317	49,70909491	17680	KLANTENDORF	1	Wr sein mied aon haon duescht.
545516	18,132408	49,68902075	17687	ENGELSWALD (MOￅﾠNOV)	1	Mir sein mied on hon duescht.
545524	17,39883118	49,60097829	17698	NIRKLOWITZ (MRSKLESY)	1	Sin mid und houn durscht.
545541	17,68215393	49,60602071	17713	PUNKENDORF (BOￅﾇKOV)	1	Bier sein müd un hon duscht.
545552	17,89790677	49,58061423	17726	HALBENDORF (POLOUVSￃﾍ)	1	Mir sein mid oan hoan durscht.
540974	18,10923581	49,56425845	17737	SENFTLEBEN (ￅﾽENKLAVA)	1	Mir sein mied on hon durscht.
545576	12,80409953	49,46044599	17759	LINZ (MLￃﾝNEC)	1	Wia san möi und hom durscht.
545598	13,091469	49,28078338	17782	KOHLHEIM (UHLIￅﾠTￄﾚ)	1	Mia san meid und homan an duascht.
545607	13,30276094	49,26612249	17792	ￄﾌACHRAU (ￄﾌACHROV)	1	Mia sama mejd und homa duascht.
545628	13,33062137	49,12628901	17801	HURKENTAL (HￅﾮRKA)	1	Mir sin miad un hann durst.
545650	13,57753261	49,12042561	17824	ROTSAIFEN (ￄﾌERVENￃﾁ)	1	Miad sama und an durscht home a.
540811	13,78390364	49,05868188	17832	WINTERBERG (VIMBERK)	1	Mia sann miad und haum an duascht.
540957	15,64233287	49,62987755	17843	SEHRLENZ (ￅﾽDￃﾍREC)	1	Bi(a) san mojd u houm du(a)st.
540901	15,46916346	49,43296588	17854	IRSCHING (JIￅﾘￃﾍN)	1	Mia san miad un ham durscht.
540967	15,63065627	49,43386003	17862	HILBERSDORF (JIHLAVA-HEROLTICE)	1	Wi san oplagt und hom en durscht.
545689	15,48846857	49,33208877	17876	SOLLOWITZ (SALAVICE)	1	Wir san möjd und hobn durscht.
545691	15,58516769	49,28224193	17878	STANNERN (STONAￅﾘOV)	1	Wer san mott und hoben durscht.
545693	14,95990581	49,21963599	17881	RIEGERSCHLAG (LODHￃﾉￅﾘOV)	1	Mir san mod un durschdi.
540970	15,002329	49,202983	17882	WENKERSCHLAG (DOLNￃﾍ RADOUￅﾇ)	1	Mir san mod un houm an durscht.
545696	14,95741261	49,13556567	17884	BUCHEN (BUK)	1	Mie san mod un houm durscht.
545706	15,12750069	49,11172776	17895	HOSTERSCHLAG (ￄﾌLUNEK)	1	Wir san mod un houm durl (durscht).
545709	15,35769926	49,08701313	17898	LIPOLZ (LIPOLEC)	1	Mir san med and haum an durti.
545741	16,63439555	49,18723537	17940	CZERNOWITZ (ￄﾌERNOVICE)	1	Mir san mied (mott) und houm duascht.
545743	16,90652995	49,21777218	17942	GUNDRUM (KOMOￅﾘANY)	1	Bia san miad und hom Duascht.
545755	16,48229302	49,05485994	17956	PRAHLITZ (PRAVLOV)	1	Mir san müad und hobn duascht.
545760	16,60669491	49,05257221	17961	WOIKOWITZ (VOJKOVICE)	1	Mr san müad u duast ham mer a.
547187	20,40843205	49,38054456	17967	SUB-LECHNITZ (LECHNICA)	1	Mier sinn miht unt hon durscht.
545764	20,49157246	49,26407216	17968	TOPPORTZ (TOPOREC)	1	Bir sain mied unt hon n duoscht.
545767	20,73249786	49,29620693	17972	HOBGARD (CHMEￄﾽNICA)	1	Bir sei bar miede ont hober sehr a Durscht.
547189	20,26734886	49,1223043	17981	NEU WALDDORF (NOVￃﾁ LESNￃﾁ)	1	Bir zaen miid ond hoon Durscht.
547202	20,4730914	49,08532369	17993	DURELSDORF (TVAROￅﾽNￃﾁ)	1	Bir sein mid und duoschtig.
547208	20,58848476	49,02564128	17999	LEUTSCHAU (LEVOￄﾌA)	1	Bir sein mid und hon Durscht.
547205	20,56768978	48,94297995	18000	ZIPSER NEUDORF (SPIￅﾠSKￃﾁ NOVￃﾁ VES)	1	Wir sahn mied und hon Durscht.
547213	20,62	48,84	18001	WAGENDRÜSSEL (NÁLEPKOVO)	1	Bie sein mid ound duestich.
547212	20,93372629	48,85146308	18003	GￃﾖLLNITZ (GELNICA)	1	Bie sein mid und hobn duescht.
547211	20,36687276	48,8196973	18004	DOBSCHAU (DOBￅﾠINￃﾁ)	1	Bier sein müd und och duastich.
547217	20,90633397	48,71071744	18010	METZENSEIFEN (MEDZEV)	1	Bie sain mühd es düesat ons.
547220	13,59260046	48,96730053	18013	BUCHWALD (BUￄﾌINA)	1	Mia san miad und hom an durscht.
547227	13,79494123	48,94551277	18018	SCHATTAWA (ZￃﾁTON)	1	Mia sant miad und hom an durscht.
547235	14,10381253	48,94718523	18028	ZABORSCH (ZￃﾁHORￃﾍ)	1	Mi san mod und höum en duascht.
547295	13,87892421	48,81591509	18058	HIRSCHBERGEN (HIRￅﾠPERKY/JELENI)	1	Mir san mod und houm durscht.
547300	14,0740231	48,78213936	18064	HONETSCHLAG (HODￅﾇOV)	1	Mia sam mod und durschti.
10301	13,84145	48,60522	18091	KOLLERSCHLAG	1	Mia han miad und ham duast.
547504	14,10455829	48,64006942	18095	SANKT THOMA (SVATￃﾝ TOMￃﾁￅﾠ)	1	Mir sama möid und homma an duascht.
547512	14,31207319	48,6157219	18101	HOHENFURTH (VYￅﾠￅﾠￃﾍ BROD)	1	Mia san müad und ham durscht.
547555	14,42805572	48,93731559	18132	HUMMELN (HOMOLE)	1	Miar san müad und hobn an durscht.
547559	14,53884842	48,99293587	18135	RUDOLFSTADT (RUDOLFOV)	1	Wir san müid und hobn n durst.
6784	15,12159	48,9312	18144	GROSS-RADISCHEN	1	Mir san miad und ham an Durscht.
547572	14,35130255	48,78070398	18188	PRIETHAL (PRￃﾍDOLￃﾍ)	1	San ma mot und haum a duascht.
547574	14,62222893	48,76157409	18192	GOLLNETSCHLAG (KLENￃﾍ)	1	Wir sen mied und hau(b)m durscht.
547583	14,86460492	48,79093469	18210	WEISSENBACH (VYSNￃﾉ)	1	Miar san müad und hobn an duarscht.
1825	15,11402	48,77595	18218	LANGSCHWARZA	1	Mia soan miad und haun an duascht.
547611	14,60020725	48,61371164	18290	UNTERWALD	1	Mia san müat u hom om durst.
1213	14,8248	48,62922	18296	BAD GROSSPERTHOLZ	1	Mir san müad und hoam an Durst.
9109	15,1154	48,63319	18310	OBERSTRAHLBACH	1	Mir san mird und hoam an durscht.
8215	15,35237	48,93926	18359	WALDKIRCHEN	1	Mir san müad und haben an durst.
547669	15,61331894	48,93919862	18364	HAFNERLUDEN (LUBNICE)	1	Mir san miad und ham an durscht.
540964	15,84398284	48,93495691	18367	SCHILTERN (ￅﾠTￃﾍTARY)	1	Miad san mr und an durscht hoon mr.
547920	16,15731666	48,88788008	18407	TￃﾖSTITZ (TￄﾚￅﾠETICE)	1	Mir san miad und hom durscht.
8704	15,3815	48,79309	18432	DIETMANNS	1	Mia san mid und hom durschd.
6309	15,63866	48,77886	18441	SCHIRMANNSREITH	1	Mia san miad und hom an duascht.
1855	15,90257	48,77849	18454	HOFERN	1	Mir san miad und hom an durst.
547955	16,13160996	48,7465636	18508	GERSTENFELD (JEￄﾌMENIￅﾠTￄﾚ)	1	Mia san miad und hom durscht.
2862	15,39468	48,61876	18525	FRANZEN	1	Mia san(d) miad und ham(d) Duaschd.
7482	15,63736	48,62925	18534	ROSENBURG	1	Mir san müad und ham an Dürst.
6575	15,84912	48,58705	18554	OBERDÜRNBACH	1	Mir san miad und hobm an durscht.
6083	16,09658	48,58647	18559	ASPERSDORF	1	Mia san miad und haum an duascht.
547963	16,37348031	48,91950827	18607	DAMNITZ (DAMNICE)	1	Mia san miad und hom an durscht.
548003	16,65177623	48,90542723	18627	TRACHT (STRACHOTￃﾍN)	1	Mir san mirt und hom an turscht.
548013	16,76723342	48,8738553	18637	SAITZ (ZAJECￃﾍ)	1	Mir san miand und hobn durscht.
548015	16,38060332	48,75125755	18642	HￃﾖFLEIN AN DER THAYA (HEVLￃﾍN)	1	Wua san dalei u hom duascht.
8827	16,61147	48,74191	18672	STￃﾜTZENHOFEN	1	Mio san mid und houm durscht.
8563	16,86919	48,69199	18686	BERNHARDSTHAL	1	Mie sen mied u ham dauscht.
1666	16,38001	48,59086	18701	PYHRA	1	Müad sam ma u an Durscht homa.
3395	16,64461	48,58654	18707	WILFERSDORF	1	Mir san müad u hom an duascht.
2578	16,81931	48,58918	18716	PALTERNDORF	1	Wir san darbi und hab an Durscht.
548044	18,7060573	48,96952464	18753	MￃﾜNCHWIES (VRￃﾍCKO)	1	Wie sei sea mid, ins djiaschat uns tea [??].
548029	18,65497127	48,86560792	18759	BETTELSDORF (SOLKA)	1	Bija saj mit ont hon douscht.
548031	18,88553826	48,82156122	18763	OBERSTUBEN (HORNￃﾁ STUBNA)	1	Bir zomr mud ont hon durst.
548032	18,75578607	48,72212455	18767	KRICKERHￃﾄU (HANDLOVￃﾁ)	1	Bir sain müd ond hom an durscht.
548035	18,87405447	48,68562767	18773	DEUTSCH-LITTA (KOPERNICA)	1	Baj sei mauid ons hemm durscht.
548036	18,56458171	48,54111692	18774	HOCHWIESEN (VEL'Kￃﾉ POLE)	1	Bia sai müd und hom duascht.
6302	13,33412	48,29152	18786	SANKT GEORGEN BEI OBERNBERG AM INN	1	Mir hand müad und ham an durscht.
3260	12,87807	48,13026	18800	HOCHBURG	1	Mia send miet und hem an durscht.
2067	13,08331	48,12996	18805	PISCHELSDORF AM ENGELBACH	1	Mia send miad u hebet en duast.
4511	13,88061	48,46514	18846	NIEDERKAPPEL	1	Miar san müad und habm an Duarst.
5870	14,08545	48,45077	18855	NIEDERWALDKIRCHEN	1	Mia hand müad u. han durscht[?ː]
6387	13,62778	48,27893	18902	DORF AN DER PRAM	1	Wie san müad und ham an durscht.
1824	13,83155	48,28803	18910	MICHAELNBACH	1	Mir san müad u han durscht.
5939	14,10729	48,28632	18923	ALKOVEN	1	Miá sán miád und haum Duáscht.
8452	13,34042	48,12665	18984	ARNBERG	1	Mir san miad und ham an duascht.
8840	13,62036	48,11548	18987	RACKERING	1	Mir san miad und ham an duascht.
4832	13,84267	48,12872	19003	PENNEWANG	1	Mia han miad und håm an Durst.
8280	14,10999	48,09704	19011	SIPBACHZELL	1	Mia sán miád und ham án Durscht.
8668	14,34938	48,45608	19070	REICHENAU IM MￃﾜHLKREIS	1	Mia han müad und haum Duaschd.
8164	14,61282	48,41729	19080	GUTAU	1	Mia san müad u. habn Durst.
3644	14,81413	48,47743	19085	HACKSTOCK	1	Mia san müad und ham an durscht.
4536	15,11597	48,4355	19096	TRAUNSTEIN	1	Mir san müad und hobn an durst.
8623	14,35965	48,12637	19138	MARIA LAAH	1	Mir san müad und haben an durscht.
4983	14,56535	48,11219	19144	HAAG	1	Mia sand miad und habn an durst.
4455	14,87066	48,12448	19154	AMSTETTEN	1	Mia san müad und haubm an Duascht.
671	15,13802	48,13043	19163	WIESELBURG	1	Miar san miad und haum an duarscht.
2154	14,37301	48,28577	19225	STEYREGG	1	Mir san müad und ham durscht.
5161	14,58171	48,27398	19233	SCHWERTBERG	1	Mia san miad und hom on duast.
10470	14,80633	48,26712	19245	BAD KREUZEN	1	Mia san miad, hobn an durst.
