Longitude	Latitude	REDE_GIDs	Name	Bogennummer	REDE_Namen	Sprache
10.86116	48.08685	74196	KAUFERING	39459	Kaufering	1
11.1147	48.08132	83352	ECHING AM AMMERSEE	39475	Eching am Ammersee	1
14.6936	52.787	150736	GRZYMIRADZ	3949	Grzymiradz	1
11.63032	48.10063	89000	PERLACH	39494	Perlach	1
11.82207	48.08316	93263	ZORNEDING	39503	Zorneding	1
12.11102	48.11149	93298	ALBACHING	39509	Albaching	1
12.33055	48.0921	80835	SANKT LEONHARD	39515	Sankt Leonhard	1
10.37948	48.22448	71494	NIEDERRAUNAU	39517	Niederraunau	1
10.59053	48.22651	82192	WALKERTSHOFEN	39529	Walkertshofen	1
10.85682	48.23762	84488	OBEROTTMARSHAUSEN	39546	Oberottmarshausen	1
14.94817	52.78026	531341	LUBISZYN	3957	Lubiszyn	1
11.09471	48.25545	74035	MITTELSTETTEN	39647	Mittelstetten	1
15.20762904	52.77160384	535125	HEINERSDORF	3965	Heinersdorf	1
11.36479	48.259	91230	BERGKIRCHEN	39662	Bergkirchen	1
11.56857	48.27277	78425	UNTERSCHLEISSHEIM	39667	Unterschleissheim	1
11.84372	48.27687	91670	MOOSINNING	39673	Moosinning	1
12.123	48.27017	83532	OBERDORFEN	39687	Oberdorfen	1
10.35773	48.39694	76916	WETTENHAUSEN	39693	Wettenhausen	1
10.59655	48.39991	88455	ZUSMARSHAUSEN	39710	Zusmarshausen	1
10.82614	48.41021	88843	TￃﾄFERTINGEN	39723	Täfertingen	1
11.09634	48.41371	72348	GALLENBACH	39742	Gallenbach	1
11.35435	48.42974	73328	HILGERTSHAUSEN	39865	Hilgertshausen	1
11.59892	48.43114	72319	ALLERSHAUSEN	39880	Allershausen	1
11.85874117	48.44110373	544547	RAST	39891	Rast	1
12.10757	48.4469	87052	VILSHEIM	39901	Vilsheim	1
12.62129	49.10828	82925	SATTELBOGEN	39954	Sattelbogen	1
12.83618	49.11683	89344	KRAILING	39962	Krailing	1
13.04039	49.10159	73289	OBERRIED	39968	Oberried	1
12.34467	49.42629	85816	PERTOLZHOFEN	40000	Pertolzhofen	1
12.58351	49.43764	75007	TIEFENBACH	40012	Tiefenbach	1
12.61149	49.26579	76282	PEMFLING	40047	Pemfling	1
12.81439	49.27324	72456	ARNSCHWANG	40057	Arnschwang	1
12.59359	48.12803	81519	WALD AN DER ALZ	40112	Wald an der Alz	1
12.33456	48.30807	77601	RANOLDSBERG	40137	Ranoldsberg	1
12.57622	48.27659	88448	ERHARTING	40145	Erharting	1
12.87181	48.27722	82164	GUMPERSDORF	40155	Gumpersdorf	1
12.35586	48.44847	93127	VILSBIBURG	40191	Vilsbiburg	1
12.56337	48.4371	80656	GANGKOFEN	40202	Gangkofen	1
12.84533	48.45503	90464	NEUHOFEN	40212	Neuhofen	1
13.09117	48.44358	91891	BAD BIRNBACH	40220	Bad Birnbach	1
13.33631	48.43818	83577	RUHSTORF AN DER ROTT	40231	Ruhstorf an der Rott	1
12.34456	48.62368	86881	WￃﾖRTH AN DER ISAR	40274	Wörth an der Isar	1
12.57731	48.59899	89554	GRIESBACH	40286	Griesbach	1
12.82663	48.60642	73681	INDERSBACH	40297	Indersbach	1
13.07675	48.60848	89328	WALCHSING	40308	Walchsing	1
13.32647	48.64583	73805	KIRCHBERG	40320	Kirchberg	1
13.59698	48.61501	75559	HAAG	40331	Haag	1
12.58848	48.75623	89926	HANKOFEN	40402	Hankofen	1
12.87113	48.77837	75653	PLATTLING	40414	Plattling	1
13.09897	48.80355	91866	AUERBACH	40420	Auerbach	1
13.35627	48.77431	84111	SALDENBURG	40428	Saldenburg	1
13.58501	48.76475	84144	KARLSBACH	40439	Karlsbach	1
12.61304	48.95448	72278	STEINACH	40516	Steinach	1
12.80208	48.95084	85441	PERASDORF	40524	Perasdorf	1
13.12842	48.96849	73191	REGEN	40531	Regen	1
13.31941	48.92172	78467	KLINGENBRUNN	40535	Klingenbrunn	1
12.35085	48.91814	86464	RIEKOFEN	40538	Riekofen	1
9.68397	47.54611	79504	LINDAU (BODENSEE)	40597	Lindau (Bodensee)	1
9.920912754	47.54890348	534361	SCHNELLERS	40605	Schnellers	1
10.13498	47.56238	72151	RATHOLZ	40613	Ratholz	1
8.18086	47.6336	133937	ESCHBACH	40637	Eschbach	1
8.42011	47.66108	129007	ERZINGEN	40655	Erzingen	1
8.90035	47.68774	132354	SCHIENEN	40757	Schienen	1
9.146804618	47.69228556	546010	WOLLMATINGEN	40771	Wollmatingen	1
9.40004	47.69278	129179	KLUFTERN	40785	Kluftern	1
9.64125	47.6819	128674	OBEREISENBACH	40798	Obereisenbach	1
9.89935	47.72211	129612	RATZENRIED	40807	Ratzenried	1
12.45354	52.93648	122057	BANTIKOW	4081	Bantikow	1
10.12658869	47.70975489	535603	KREUZTHAL	40819	Kreuzthal	1
8.39596	47.82501	131887	MÜNCHINGEN	40844	Münchingen	1
8.66036	47.81721	129798	TENGEN	40863	Tengen	1
9.13657	47.83337	129675	BILLAFINGEN	40898	Billafingen	1
12.74485	52.92901	123847	KRￃﾄNZLIN	4093	Kränzlin	1
8.8974	47.85806	130872	EIGELTINGEN	41018	Eigeltingen	1
13.01943	52.93953	123243	SEEBECK	4102	Seebeck	1
9.37456	47.86209	133733	ILLMENSEE	41049	Illmensee	1
9.66279	47.84325	133939	BAINDT	41057	Baindt	1
9.86355	47.89058	132320	ZIEGELBACH	41064	Ziegelbach	1
10.13795	47.88954	91094	MARIA STEINBACH	41076	Maria Steinbach	1
8.16331	47.98172	132801	WALDAU	41086	Waldau	1
8.38827	47.96002	133559	HUBERTSHOFEN	41098	Hubertshofen	1
8.63525	47.99144	133784	ÖFINGEN	41114	Öfingen	1
13.28074	52.96653	124119	KLEIN-MUTZ	4112	Klein-Mutz	1
13.52861	52.99313	124065	GROSS DￃﾖLLN	4119	Gross Dölln	1
6.99386	47.7727	31069	MASEVAUX	41200	Masevaux	1
7.15065	47.7618	25178	ASPACH-LE-BAS	41214	Aspach-Le-Bas	1
13.85918	52.933	119544	SENFTENHￃﾜTTE	4123	Senftenhütte	1
7.65665	47.78685	127959	LIPBURG	41245	Lipburg	1
7.91301	47.80054	131987	UTZENFELD	41262	Utzenfeld	1
8.177056956	47.79865784	546039	SCHLUCHSEE - BLASIWALD	41275	Schluchsee - Blasiwald	1
7.37872	47.94354	23927	OBERENTZEN	41296	Oberentzen	1
7.64962	47.93629	133429	FELDKIRCH	41309	Feldkirch	1
7.90831	47.96423	128554	KAPPEL	41336	Kappel	1
6.95521	47.88255	27759	URBÈS	41351	Urbès	1
7.15658	47.90483	32998	RIMBACH-PRÈS-GUEBWILLER	41365	Rimbach-Près-Guebwiller	1
14.35655	52.94545	152474	STOKI	4142	Stoki	1
7.39739	47.74412	26570	RIXHEIM	41460	Rixheim	1
14.65982	52.93143	372358	STOLECZNA	4152	Stoleczna	1
7.44726	47.58851	33696	RANSPACH-LE-BAS	41566	Ranspach-Le-Bas	1
7.66409	47.61258	131694	LÖRRACH	41598	Lörrach	1
14.92963	52.96688	158956	GLAZOW	4161	Glazow	1
7.94873	47.62902	130474	HÜTTEN	41623	Hütten	1
7.1873	47.56163	24527	LARGITZEN	41653	Largitzen	1
15.23687	52.94023	161296	OKUNIE	4171	Okunie	1
7.246	47.42133	36499	LUCELLE	41714	Lucelle	1
11.3957	47.9297	81078	HￃﾖHENRAIN	41785	Höhenrain	1
11.89878	47.92796	82491	GROSSHￃﾖHENRAIN	41801	Grosshöhenrain	1
12.07702	47.92339	88213	TATTENHAUSEN	41811	Tattenhausen	1
10.36106	47.90072	71373	OLLARZRIED	41819	Ollarzried	1
10.62392	47.8793	83571	KAUFBEUREN	41836	Kaufbeuren	1
10.85157	47.91541	88202	DENKLINGEN	41845	Denklingen	1
11.10862	47.91142	75437	RAISTING	41855	Raisting	1
11.60938	47.90265	79008	BAIERNRAIN	41872	Baiernrain	1
11.15493	47.76917	74653	HUGLFING	41932	Huglfing	1
11.37598	47.75192	89961	PENZBERG	41939	Penzberg	1
11.63273	47.76683	76329	REICHERSBEUERN	41948	Reichersbeuern	1
11.86487	47.78497	92849	PARSBERG	41953	Parsberg	1
12.10834	47.77873	89038	KIRCHDORF AM INN	41963	Kirchdorf am Inn	1
12.32437868	47.7804255	546057	ASCHAU IM CHIEMGAU-NIEDERASCHAU	41969	Aschau im Chiemgau-Niederaschau	1
10.37842	47.73522	88458	BETZIGAU	41971	Betzigau	1
10.64225	47.72354	70998	SULZSCHNEID	41980	Sulzschneid	1
10.86194	47.70374	79796	STEINGADEN	41986	Steingaden	1
10.80235	47.62584	86626	BAYERNIEDERHOFEN	42039	Bayerniederhofen	1
11.43474	47.60578	74050	JACHENAU	42049	Jachenau	1
10.4287	47.54427	75067	UNTERJOCH	42056	Unterjoch	1
11.13614	47.56027	78677	OBERAU	42062	Oberau	1
12.3808	47.92824	89391	EGGSTￃﾄTT	42070	Eggstätt	1
12.60502	47.9401	71122	TRAUNWALCHEN	42076	Traunwalchen	1
12.83494	47.95304	84494	KIRCHANSCHￃﾖRING	42084	Kirchanschöring	1
12.6446	47.7642	86734	RUHPOLDING	42116	Ruhpolding	1
12.85562	47.8048	90765	ANGER	42118	Anger	1
12.89858	47.60782	80214	RAMSAU BEI BERCHTESGADEN	42132	Ramsau bei Berchtesgaden	1
5.9236	50.10765	143055	HACHIVILLE	42140	Hachiville	1
5.8408	50.00969	143413	NIEDERWAMPACH	42166	Niederwampach	1
6.06535	50.02878	143331	NEIDHAUSEN	42180	Neidhausen	1
6.0989	49.84595	143253	ETTELBRÜCK	42236	Ettelbrück	1
5.84827	49.83005	143345	RAMBROUCH	42254	Rambrouch	1
5.87903	49.68492	143183	EISCHEN	42302	Eischen	1
6.13014	49.69662	143097	HÜNSDORF	42316	Hünsdorf	1
6.37179	49.70572	143272	BIWER	42341	Biwer	1
5.89989933	49.51504146	535595	UEWERKUER	42414	Uewerkuer	1
6.12794	49.52288	143430	PEPPANGE	42431	Peppange	1
15.38244	47.94787	9710	SCHWARZENBACH AN DER PIELACH	42469	Schwarzenbach an der Pielach	1
15.55216	47.96124	7622	LEHENROTTE	42470	Lehenrotte	1
15.90216	47.92604	1786	THAL	42472	Thal	1
16.08669	47.92652	198	GRILLENBERG	42477	Grillenberg	1
15.87681701	47.77801293	10140	SCHNEEBERGDￃﾖRFL	42520	Schneebergdörfl	1
16.08847	47.75818	9438	MOLLRAM	42527	Mollram	1
15.48478	47.74201	8462	FREIN AN DER MￃﾜRZ	42532	Frein an der Mürz	1
15.54487109	47.59687437	546336	MASSING	42571	Massing	1
15.82957	47.63272	6423	SEMMERING	42573	Semmering	1
16.05379	47.59927	214	FEISTRITZ AM WECHSEL	42587	Feistritz am Wechsel	1
16.29922	47.56108	6273	GLEICHENBACH	42612	Gleichenbach	1
16.86813	47.92623	534584	WEIDEN AM SEE	42635	Weiden am See	1
17.06908	47.94045	2799	NICKELSDORF	42637	Nickelsdorf	1
16.35122	47.9008	10134	SIEGERSDORF	42640	Siegersdorf	1
16.54389	47.90702	9101	STOTZING	42647	Stotzing	1
17.26934729	47.87440861	546068	WIESELBURG (MOSONMAGYARￃﾓVￃﾁR)	42670	Wieselburg (Mosonmagyaróvár)	1
17.03243	47.77548	1379	ANDAU	42688	Andau	1
16.33758	47.73828	3617	WIESEN	42691	Wiesen	1
16.5	47.74	9645	BAUMGARTEN	42701	Baumgarten	1
16.83099	47.74316	534585	APETLON	42706	Apetlon	1
16.54986	47.5862	10118	HORITSCHON	42722	Horitschon	1
16.70298754	47.63565159	546074	HOLLING (FERTￅﾐBOZ)	42728	Holling (Fertőboz)	1
9.40477	47.52836	19735	FRASNACHT	42748	Frasnacht	1
9.484246649	47.36098971	546200	RIETLI	42821	Rietli	1
9.68872	47.36211	3182	HOHENEMS	42843	Hohenems	1
9.92969	47.36918	1690	BIZAU	42850	Bizau	1
10.18618	47.35752	4515	RIEZLERN	42856	Riezlern	1
9.51164	47.21906	19546	GAMPRIN	42908	Gamprin	1
9.70087	47.21608	9730	RÖNS	42926	Röns	1
12.53709	52.46053	126041	BRIELOW	4293	Brielow	1
9.95159	47.24486	748	BUCHBODEN	42933	Buchboden	1
10.14178	47.20829	535422	LECH	42939	Lech	1
9.43609	47.05023	18460	SARGANS	42970	Sargans	1
9.91962	47.0796	9137	SCHRUNS	42977	Schruns	1
10.63017	47.5495	5330	VILS	42985	Vils	1
10.45746	47.35978	7660	HINTERHORNBACH	43004	Hinterhornbach	1
10.7188	47.40497	9627	RINNEN	43013	Rinnen	1
10.91941	47.39865	432	EHRWALD	43021	Ehrwald	1
11.1415	47.37082	1185	LEUTASCH	43022	Leutasch	1
10.40366	47.27019	7337	BACH	43027	Bach	1
10.91525164	47.25459638	546202	SILZERBERG	43037	Silzerberg	1
11.16754	47.27785	1238	HATTING	43055	Hatting	1
12.77535	52.44648	118345	DEETZ	4306	Deetz	1
10.6733	47.20566	1864	MILS BEI IMST	43070	Mils bei Imst	1
10.94458	47.08861	9805	UNTERRIED	43122	Unterried	1
10.42385701	47.07414704	546216	HOLDERNACH	43133	Holdernach	1
10.69065	47.07803	8678	KAUNS	43152	Kauns	1
11.22749746	47.04262442	546220	UNTERBERG	43161	Unterberg	1
11.69612	47.43967	9415	PERTISAU	43162	Pertisau	1
11.87799	47.4296	6743	BRIXLEGG	43173	Brixlegg	1
12.13101	47.43303	1326	PENNINGDￃﾖRFL	43183	Penningdörfl	1
13.01356	52.46797	118018	FAHRLAND	4321	Fahrland	1
11.39128	47.268	534620	INNSBRUCK	43210	Innsbruck	1
11.65175	47.28259	5867	KOLSASSBERG	43224	Kolsassberg	1
11.89594	47.26277	5653	ASCHAU IM ZILLERTAL	43251	Aschau im Zillertal	1
12.17451	47.22176	5578	KRIMML	43280	Krimml	1
11.41668	47.08294	3357	TRINS	43285	Trins	1
11.80858	47.10028	1541	DORNAUBERG	43288	Dornauberg	1
13.31884	52.45754	118092	STEGLITZ	4329	Steglitz	1
11.56392	47.07904	3401	SCHMIRN	43297	Schmirn	1
12.39066	47.44653	4241	KITZBￃﾜHEL	43301	Kitzbühel	1
12.61808	47.46972	2088	HOCHFILZEN	43303	Hochfilzen	1
12.84747	47.42641	5210	SAALFELDEN AM STEINERNEN MEER	43310	Saalfelden am Steinernen Meer	1
13.18832	47.47773	10295	WERFEN	43315	Werfen	1
12.34725	47.27256	5495	BRAMBERG AM WILDKOGEL	43331	Bramberg am Wildkogel	1
12.64755	47.28096	255	NIEDERNSILL	43340	Niedernsill	1
12.87289	47.28677	2590	SANKT GEORGEN	43347	Sankt Georgen	1
13.09941	47.31872	1339	GOLDEGG	43354	Goldegg	1
13.31958	47.27754	1774	KLEINARL	43359	Kleinarl	1
13.13395	47.11854	5826	BAD GASTEIN	43372	Bad Gastein	1
12.51516503	47.04156948	546335	BERG-GRUBEN	43378	Berg-Gruben	1
12.84031	47.04043	8700	HEILIGENBLUT	43379	Heiligenblut	1
13.57597707	52.44726789	547967	KￃﾖPENICK-KIETZ	4338	Köpenick-Kietz	1
13.38096	47.46482	4902	SANKT MARTIN AM TENNENGEBIRGE	43381	Sankt Martin am Tennengebirge	1
13.64303421	47.43252461	534426	RAMSAU	43384	Ramsau	1
13.83698	47.42669	226	ASSACH	43391	Assach	1
14.12842	47.46558	619	DONNERSBACH	43393	Donnersbach	1
13.50701	47.30564	3298	UNTERTAUERN	43412	Untertauern	1
14.1970266	47.2083512	534609	PￃﾖLLAU	43420	Pöllau	1
13.59505	47.10385	2792	OBERWEISSBURG	43427	Oberweissburg	1
13.86054	47.13683	4337	SAUERFELD	43433	Sauerfeld	1
14.082	47.15748	5991	RANTEN	43439	Ranten	1
14.34241366	47.47847787	619498	STRECHEN	43453	Strechen	1
14.59176	47.47537	6847	TREGLWANG	43455	Treglwang	1
14.7566	47.42758	6980	KALWANG	43457	Kalwang	1
15.00592	47.42652	2389	TROFAIACH	43458	Trofaiach	1
15.31902	47.45635	6194	HAFENDORF	43462	Hafendorf	1
13.85729	52.48105	125818	HERZFELDE	4347	Herzfelde	1
15.02024	47.33684	8693	SANKT MICHAEL IN OBERSTEIERMARK	43480	Sankt Michael in Obersteiermark	1
14.37456	47.30846	6442	PUSTERWALD	43488	Pusterwald	1
14.50683	47.27613	8232	SANKT OSWALD	43489	Sankt Oswald	1
14.86061	47.27134	2144	SANKT MAREIN BEI KNITTELFELD	43494	Sankt Marein bei Knittelfeld	1
15.32683	47.27106	1078	FROHNLEITEN	43497	Frohnleiten	1
14.58797	47.18549	28	SANKT PETER OB JUDENBURG	43505	Sankt Peter ob Judenburg	1
14.35911	47.12854	9054	TEUFENBACH	43530	Teufenbach	1
14.84171801	47.13405498	547265	SANKT JOHANN	43534	Sankt Johann	1
15.09385	47.13971	839	KAINACH BEI VOITSBERG	43537	Kainach bei Voitsberg	1
15.31842	47.12932	1785	GRATWEIN	43544	Gratwein	1
14.16203	52.44962	123040	TEMPELBERG	4357	Tempelberg	1
15.54737076	47.46487161	546455	FOCHNITZ	43576	Fochnitz	1
15.78607	47.42619	1304	WENIGZELL	43579	Wenigzell	1
16.06044	47.41082	6421	EHRENSCHACHEN	43633	Ehrenschachen	1
14.37014	52.44265	126566	DￃﾖBBERIN	4364	Döbberin	1
16.32252	47.40965	6462	SALMANNSDORF	43640	Salmannsdorf	1
15.57706	47.30103	10382	SANKT KATHREIN AM OFFENEGG	43662	Sankt Kathrein am Offenegg	1
16.27994	47.26125	4749	SIGET IN DER WART	43699	Siget in der Wart	1
15.80046	47.24372	221	STUBENBERG	43715	Stubenberg	1
16.0511	47.24824	8387	UNTERROHR	43726	Unterrohr	1
15.59967	47.12305	7330	EGGERSDORF	43756	Eggersdorf	1
15.8282	47.10255	5054	SINABELKIRCHEN	43761	Sinabelkirchen	1
14.66362	52.45044	391717	PAMIECIN	4377	Pamiecin	1
16.05235	47.11596	3752	BAD BLUMAU	43773	Bad Blumau	1
16.29	47.11	9014	DEUTSCH TSCHANTSCHENDORF	43782	Deutsch Tschantschendorf	1
16.56482	47.42237	8922	KLOSTERMARIENBERG	43850	Klostermarienberg	1
14.93236	52.42916	392165	GRABNO	4388	Grabno	1
16.47778	47.05607	10504	MOSCHENDORF	43889	Moschendorf	1
12.31475713	46.92057333	534599	ST. JAKOB	43896	St. Jakob	1
12.59312	46.9352	1146	OBERPEISCHLACH	43905	Oberpeischlach	1
12.91357	46.92176	4804	MￃﾖRTSCHACH	43909	Mörtschach	1
13.12956	46.93588	10067	FLATTACH	43910	Flattach	1
13.30489	46.87654	4471	KOLBNITZ	43938	Kolbnitz	1
12.42881	46.78683	7303	AUSSERVILLGRATEN	43939	Ausservillgraten	1
12.64129	46.78642	3519	ASSLING	43948	Assling	1
12.90159739	46.80107624	546625	LINDSBERG	43959	Lindsberg	1
12.88865392	46.6878005	546616	KORNAT	43977	Kornat	1
13.13513	46.748	9885	BERG IM DRAUTAL	43982	Berg im Drautal	1
13.14093524	46.63688624	546629	GODERSCHACH	43988	Goderschach	1
15.25601	52.43521	388117	TRZEMESZNO LUBUSKIE	4400	Trzemeszno Lubuskie	1
13.61805	46.96121	3286	KREMSBRￃﾜCKE	44006	Kremsbrücke	1
14.14701	46.96508	1573	OBERHOF	44010	Oberhof	1
13.35354	46.76855	4225	KLEBLACH-LIND	44038	Kleblach-Lind	1
13.59095	46.81068	5274	OBERMILLSTATT	44040	Obermillstatt	1
13.86855	46.81487	8265	PATERGASSEN	44054	Patergassen	1
14.11499	46.78868	8714	STEUERBERG	44056	Steuerberg	1
13.37109	46.62639	8038	HERMAGOR	44109	Hermagor	1
13.62932	46.62924	8901	BLEIBERG-KREUTH	44117	Bleiberg-Kreuth	1
13.84913	46.61814	734	VILLACH	44124	Villach	1
14.09615	46.6028	6389	SCHIEFLING	44142	Schiefling	1
14.15621	46.52731	9342	SUETSCHACH	44162	Suetschach	1
14.35719	46.96895	2290	SANKT SALVATOR	44174	Sankt Salvator	1
14.56406	46.95104	8394	HEFT	44182	Heft	1
14.84334	46.94205	3115	SCHIEFLING	44189	Schiefling	1
15.06027	46.95812	756	MODRIACH	44196	Modriach	1
15.30585759	46.94288017	546667	LAUNEGG	44200	Launegg	1
14.34325	46.77864	7927	OBERMￃﾜHLBACH	44234	Obermühlbach	1
14.59575692	46.78150471	546676	HOCHFEISTRITZ	44243	Hochfeistritz	1
14.82185	46.76853	2653	SANKT ANDRￃﾄ	44248	Sankt Andrä	1
15.05749	46.82465	8144	GLASHￃﾜTTEN	44256	Glashütten	1
15.2506	46.75716	10163	SANKT PETER IM SULMTAL	44261	Sankt Peter im Sulmtal	1
15.33322	46.68678	9402	OBERHAAG	44295	Oberhaag	1
14.34094181	46.62086942	546693	KLAGENFURT-HARBACH	44303	Klagenfurt-Harbach	1
14.64	46.59	521	EBERNDORF	44308	Eberndorf	1
14.99264879	46.63785121	546695	LORENZENBERG	44313	Lorenzenberg	1
14.83890934	46.59443582	546696	SANKT MARGARETHEN	44314	Sankt Margarethen	1
14.59311	46.48725	2342	BAD EISENKAPPEL	44320	Bad Eisenkappel	1
15.79639	46.94074	1701	PALDAU	44333	Paldau	1
16.07	46.95	7489	HOHENBRUGG AN DER RAAB	44347	Hohenbrugg an der Raab	1
16.23016	46.94766	534643	MOGERSDORF	44358	Mogersdorf	1
15.55307	46.91398	6381	ALLERHEILIGEN BEI WILDON	44371	Allerheiligen bei Wildon	1
15.53776	46.78113	8234	LEIBNITZ	44398	Leibnitz	1
15.96717	46.76413	424	KLￃﾖCH	44414	Klöch	1
15.81757	46.74348	2486	RATSCHENDORF	44425	Ratschendorf	1
15.53005787	46.65028558	548139	LANGEGG	44433	Langegg	1
14.8560774	45.73778552	548119	Ebental (Polom)	44439	Ebental (Polom)	1
15.02728837	45.72261381	548136	Steinwand (Podstenice)	44442	Steinwand (Podstenice)	1
14.67181656	45.60384838	548123	Obergras (Trava)	44445	Obergras (Trava)	1
14.74770542	45.61189263	548125	Göttenitz (Gotenica)	44447	Göttenitz (Gotenica)	1
15.03087485	45.60255868	548129	Nesseltal (Koprivnik)	44454	Nesseltal (Koprivnik)	1
14.85834462	45.51864086	548132	Tiefenbach (Briga)	44461	Tiefenbach (Briga)	1
15.0105791	45.52366898	548133	Unterlag (Spodnji Log)	44465	Unterlag (Spodnji Log)	1
8.67668	47.65174	17313	WILDENSBUCH	44519	Wildensbuch	1
8.92158	47.50308	15490	WITTENWIL	44610	Wittenwil	1
9.17245	47.51119	15104	NEUKIRCH AN DER THUR	44685	Neukirch an der Thur	1
7.05489	47.21053	17325	MONT-TRAMELAN	44770	Mont-Tramelan	1
7.33682	47.17484	16781	PIETERLEN	44771	Pieterlen	1
7.24963	47.08695	20067	MERZLIGEN	44796	Merzligen	1
7.05094	47.0286	19869	GALS	44801	Gals	1
7.43357	47.42091	17342	HUGGERWALD	44832	Huggerwald	1
7.70742	47.43095	19343	ZIEFEN	44851	Ziefen	1
7.94157	47.45097	14921	ANWIL	44858	Anwil	1
8.19271	47.48341	20355	UMIKEN	44888	Umiken	1
7.46811	47.26233	21142	GÄNSBRUNNEN	44994	Gänsbrunnen	1
7.71686	47.29035	18840	OENSINGEN	45009	Oensingen	1
7.98008	47.30166	18911	MÜHLETHAL	45022	Mühlethal	1
8.22892	47.295	16367	MEISTERSCHWANDEN	45067	Meisterschwanden	1
7.47711	47.10073	20863	MÜLCHI	45192	Mülchi	1
8.21008	47.00992	20613	EIGENTHAL	45195	Eigenthal	1
12.46878	52.2815	127119	WOLLIN	4521	Wollin	1
12.74891	52.28544	121241	RￃﾄDEL	4527	Rädel	1
8.22909	47.15072	17289	HILDISRIEDEN	45279	Hildisrieden	1
7.99288	47.12224	20018	WILLISAU	45299	Willisau	1
7.75229	47.11468	18984	BLEUEN	45312	Bleuen	1
8.45336	47.48282	21207	DIELSDORF	45345	Dielsdorf	1
8.64828	47.48988	20759	UNTERWAGENBURG	45356	Unterwagenburg	1
13.06389	52.28482	127181	WILDENBRUCH	4539	Wildenbruch	1
8.933650889	47.34867219	546140	BODEN BEI FISCHENTHAL	45474	Boden bei Fischenthal	1
13.31588	52.29388	126556	LￃﾖWENBRUCH	4549	Löwenbruch	1
9.19226	47.33685	15607	DICKEN BEI DEGERSHEIM	45492	Dicken bei Degersheim	1
8.46842	47.315	18134	BONSTETTEN	45501	Bonstetten	1
8.7118	47.33293	18535	RIEDIKON	45529	Riedikon	1
13.58802	52.29504	520748	DEUTSCH WUSTERHAUSEN	4560	Deutsch Wusterhausen	1
8.74759	47.18729	21196	FEUSISBERG	45611	Feusisberg	1
9.24974	47.18569	17551	STARKENBACH	45627	Starkenbach	1
8.46603	47.13414	14984	RISCH	45630	Risch	1
8.97469	47.17031	20322	REICHENBURG	45644	Reichenburg	1
7.26899	46.91951	18380	SÜRI	45692	Süri	1
7.11169	46.89102	18409	COURLEVON	45694	Courlevon	1
7.27905	46.75873	16831	BRÜNISRIED	45716	Brünisried	1
7.16491	46.7464	15071	FERPICLOZ	45718	Ferpicloz	1
7.29083	46.575	18597	ABLÄNDSCHEN	45722	Abländschen	1
14.09297	52.30323	123743	NEU GOLM	4573	Neu Golm	1
7.53639	46.9425	20880	DENTENBERG	45734	Dentenberg	1
9.50106	46.67764	19331	MUTTEN	45758	Mutten	1
7.77862	46.95165	20765	OBERFRITTENBACH	45764	Oberfrittenbach	1
8.01947	46.95361	15052	SCHÜPFHEIM	45784	Schüpfheim	1
16.65187	54.07285	147980	WIETRZNO	458	Wietrzno	1
14.43839	52.28346	126348	HOHENWALDE	4584	Hohenwalde	1
7.53347	46.77956	15405	GURZELEN	45863	Gurzelen	1
7.778154595	46.78695117	546242	LINDEN (OBERLANGENEGG)	45878	Linden (Oberlangenegg)	1
8.03502	46.82127	17051	SÖRENBERG	45891	Sörenberg	1
8.15956	46.78539	15374	LUNGERN	45892	Lungern	1
14.65486	52.26578	364652	KUNICE	4590	Kunice	1
14.92745	52.28483	387340	MIERCZANY	4595	Mierczany	1
7.55173	46.61887	18035	ENTSCHWIL	45962	Entschwil	1
7.83214	46.63635	19696	SAXETEN	45980	Saxeten	1
8.28997	46.65467	20369	GUTTANNEN	45992	Guttannen	1
8.30435	46.50637	20610	ULRICHEN	46009	Ulrichen	1
8.52515	46.99078	19744	GERSAU	46017	Gersau	1
8.72369	46.98729	20108	ILLGAU	46021	Illgau	1
9.15179	46.98481	15285	ENGI	46026	Engi	1
9.0456	46.97772	16157	LEUGGELBACH	46027	Leuggelbach	1
15.26046	52.26456	391775	TOPOROW	4603	Toporow	1
8.99894	46.91957	17273	LINTHAL	46038	Linthal	1
8.40439	46.82098	14847	ENGELBERG	46040	Engelberg	1
8.65031	46.82368	16447	ERSTFELD	46045	Erstfeld	1
9.28213	46.78757	15438	VALENDAS	46048	Valendas	1
9.10314	46.75132	14654	MEIERHOF	46050	Meierhof	1
9.2905	46.66809	19652	CAMANA	46051	Camana	1
9.2436	46.53889	19212	NUFENEN	46055	Nufenen	1
9.66534	46.98498	17535	FANAS	46059	Fanas	1
10.24492	46.9884	8018	MATHON	46070	Mathon	1
10.18908688	46.95780239	535419	GALTￃﾜR	46071	Galtür	1
9.47688	46.84455	19989	FELSBERG	46073	Felsberg	1
9.74271	46.91529	20533	FIDERIS	46079	Fideris	1
13.88034	52.28599	124312	ALT STAHNSDORF	4608	Alt Stahnsdorf	1
9.88017	46.88004	17985	KLOSTERS	46083	Klosters	1
9.71508	46.7045	19434	WIESEN	46101	Wiesen	1
9.53685	46.45853	20734	AM BACH	46104	Am Bach	1
7.32205	46.42482	18159	LAUENEN	46115	Lauenen	1
7.53458	46.48725	19295	STIEGELSCHWAND	46118	Stiegelschwand	1
8.1432	46.42441	15672	FIESCHERTAL	46119	Fieschertal	1
